"X","Date","Open","High","Low","Close","Volume","Market.Cap","coin","Delta","Months","Year","Day","Month_Year","market_direction","earlier_price_1"
2997,"2018-01-11",1.98,2.25,1.62,1.95,6296120000,76711800000,"XRP",-0.0151515151515152,"01","2018","11","2018-01","Down",0.0515463917525774
2998,"2018-01-10",2.13,2.16,1.7,1.97,4833640000,8.2511e+10,"XRP",-0.0751173708920187,"01","2018","10","2018-01","Down",-0.0151515151515152
2999,"2018-01-09",2.44,2.53,1.98,2.1,3694700000,94657500000,"XRP",-0.139344262295082,"01","2018","09","2018-01","Down",-0.0751173708920187
3000,"2018-01-08",3.36,3.36,2.07,2.46,3315260000,1.30302e+11,"XRP",-0.267857142857143,"01","2018","08","2018-01","Down",-0.139344262295082
3001,"2018-01-07",3.09,3.49,3.08,3.38,2395150000,1.19819e+11,"XRP",0.0938511326860842,"01","2018","07","2018-01","Up",-0.267857142857143
3002,"2018-01-06",3.02,3.24,2.99,3.09,2777560000,1.17033e+11,"XRP",0.0231788079470198,"01","2018","06","2018-01","Up",0.0938511326860842
3003,"2018-01-05",3.3,3.56,2.83,3.05,6288500000,1.2787e+11,"XRP",-0.0757575757575758,"01","2018","05","2018-01","Down",0.0231788079470198
3004,"2018-01-04",3.12,3.84,3.12,3.2,8103660000,1.20763e+11,"XRP",0.0256410256410257,"01","2018","04","2018-01","Up",-0.0757575757575758
3005,"2018-01-03",2.46,3.28,2.44,3.11,6635880000,95457200000,"XRP",0.264227642276423,"01","2018","03","2018-01","Up",0.0256410256410257
3006,"2018-01-02",2.37,2.49,2.25,2.48,3171010000,91791800000,"XRP",0.0464135021097046,"01","2018","02","2018-01","Up",0.264227642276423
3007,"2018-01-01",2.3,2.39,2.15,2.39,1894230000,88945900000,"XRP",0.0391304347826088,"01","2018","01","2018-01","Up",0.0464135021097046
3008,"2017-12-31",2.1,2.39,1.87,2.3,4642080000,81162600000,"XRP",0.0952380952380951,"12","2017","31","2017-12","Up",0.0391304347826088
3009,"2017-12-30",2.2,2.85,2.04,2.16,8108390000,85187400000,"XRP",-0.0181818181818182,"12","2017","30","2017-12","Down",0.0952380952380951
3010,"2017-12-29",1.44,2.27,1.44,2.21,7545740000,55767500000,"XRP",0.534722222222222,"12","2017","29","2017-12","Up",-0.0181818181818182
3011,"2017-12-28",1.39,1.5,1.26,1.43,2843300000,53998200000,"XRP",0.0287769784172662,"12","2017","28","2017-12","Up",0.534722222222222
3012,"2017-12-27",1.18,1.47,1.18,1.4,2854260000,45875700000,"XRP",0.186440677966102,"12","2017","27","2017-12","Up",0.0287769784172662
3013,"2017-12-26",1.12,1.19,1.09,1.19,938847000,43455400000,"XRP",0.0624999999999999,"12","2017","26","2017-12","Up",0.186440677966102
3014,"2017-12-25",1.05,1.13,1,1.12,686014000,4.0506e+10,"XRP",0.0666666666666667,"12","2017","25","2017-12","Up",0.0624999999999999
3015,"2017-12-24",1.18,1.18,0.911226,1.04,754959000,45541100000,"XRP",-0.11864406779661,"12","2017","24","2017-12","Down",0.0666666666666667
3016,"2017-12-23",1.17,1.21,1.08,1.17,1497590000,45167600000,"XRP",0,"12","2017","23","2017-12","Up",-0.11864406779661
3017,"2017-12-22",1.17,1.38,0.741013,1.14,4644700000,45189500000,"XRP",-0.0256410256410257,"12","2017","22","2017-12","Down",0
3018,"2017-12-21",0.782515,1.24,0.782515,1.19,3626110000,3.0314e+10,"XRP",0.520737621643036,"12","2017","21","2017-12","Up",-0.0256410256410257
3019,"2017-12-20",0.787171,0.789044,0.730953,0.775964,1007420000,30494300000,"XRP",-0.0142370590379981,"12","2017","20","2017-12","Down",0.520737621643036
3020,"2017-12-19",0.777447,0.863536,0.756724,0.791257,1449670000,30117600000,"XRP",0.0177632687501527,"12","2017","19","2017-12","Up",-0.0142370590379981
3021,"2017-12-18",0.728036,0.792014,0.689323,0.778407,1342720000,28203500000,"XRP",0.0691875127054156,"12","2017","18","2017-12","Up",0.0177632687501527
3022,"2017-12-17",0.754125,0.765981,0.719929,0.728366,805200000,29214200000,"XRP",-0.0341574672633848,"12","2017","17","2017-12","Down",0.0691875127054156
3023,"2017-12-16",0.755493,0.815923,0.741667,0.758642,1334770000,29267100000,"XRP",0.00416813921505569,"12","2017","16","2017-12","Up",-0.0341574672633848
3024,"2017-12-15",0.86176,0.86176,0.666114,0.756181,3194210000,33383900000,"XRP",-0.122515549572967,"12","2017","15","2017-12","Down",0.00416813921505569
3025,"2017-12-14",0.470648,0.892267,0.466401,0.864263,6358700000,18232500000,"XRP",0.836325661640972,"12","2017","14","2017-12","Up",-0.122515549572967
3026,"2017-12-13",0.372689,0.513768,0.342964,0.471063,2738760000,14437600000,"XRP",0.263957347815471,"12","2017","13","2017-12","Up",0.836325661640972
3027,"2017-12-12",0.252258,0.434102,0.250961,0.373541,1555040000,9772240000,"XRP",0.480789509153327,"12","2017","12","2017-12","Up",0.263957347815471
3028,"2017-12-11",0.236574,0.252777,0.235804,0.251691,176101000,9164670000,"XRP",0.0638996677572345,"12","2017","11","2017-12","Up",0.480789509153327
3029,"2017-12-10",0.245548,0.245548,0.229304,0.237333,198174000,9512330000,"XRP",-0.0334557805398537,"12","2017","10","2017-12","Down",0.0638996677572345
3030,"2017-12-09",0.252162,0.255684,0.240073,0.244708,205289000,9768540000,"XRP",-0.0295603619895146,"12","2017","09","2017-12","Down",-0.0334557805398537
3031,"2017-12-08",0.223636,0.278673,0.222168,0.252125,660172000,8663460000,"XRP",0.127390044536658,"12","2017","08","2017-12","Up",-0.0295603619895146
3032,"2017-12-07",0.232623,0.23376,0.22134,0.222823,275205000,9011630000,"XRP",-0.0421282504309548,"12","2017","07","2017-12","Down",0.127390044536658
3033,"2017-12-06",0.245416,0.245705,0.227742,0.232544,274526000,9507190000,"XRP",-0.0524497180297943,"12","2017","06","2017-12","Down",-0.0421282504309548
3034,"2017-12-05",0.253598,0.253988,0.245234,0.246101,174591000,9815990000,"XRP",-0.029562535982145,"12","2017","05","2017-12","Down",-0.0524497180297943
3035,"2017-12-04",0.252919,0.255362,0.24716,0.253571,104650000,9768480000,"XRP",0.00257790043452641,"12","2017","04","2017-12","Up",-0.029562535982145
3036,"2017-12-03",0.25553,0.263072,0.247391,0.252558,134710000,9869310000,"XRP",-0.0116307282902202,"12","2017","03","2017-12","Down",0.00257790043452641
3037,"2017-12-02",0.255656,0.259218,0.250756,0.255492,118250000,9874190000,"XRP",-0.000641486998153759,"12","2017","02","2017-12","Down",-0.0116307282902202
3038,"2017-12-01",0.250352,0.258828,0.239438,0.255699,182992000,9669290000,"XRP",0.0213579280373234,"12","2017","01","2017-12","Up",-0.000641486998153759
3039,"2017-11-30",0.246433,0.261524,0.229586,0.250878,270907000,9517940000,"XRP",0.018037357009816,"11","2017","30","2017-11","Up",0.0213579280373234
3040,"2017-11-29",0.297867,0.297867,0.239409,0.243064,541178000,11504500000,"XRP",-0.183984798584603,"11","2017","29","2017-11","Down",0.018037357009816
3041,"2017-11-28",0.254037,0.301084,0.253415,0.299152,720743000,9811650000,"XRP",0.177592240500399,"11","2017","28","2017-11","Up",-0.183984798584603
3042,"2017-11-27",0.248305,0.254733,0.247861,0.253927,196735000,9590240000,"XRP",0.0226415094339623,"11","2017","27","2017-11","Up",0.177592240500399
3043,"2017-11-26",0.252914,0.252914,0.248589,0.248818,133297000,9768270000,"XRP",-0.0161952284175649,"11","2017","26","2017-11","Down",0.0226415094339623
3044,"2017-11-25",0.244178,0.2557,0.243584,0.252393,212593000,9430850000,"XRP",0.0336434895854662,"11","2017","25","2017-11","Up",-0.0161952284175649
3045,"2017-11-24",0.242851,0.245388,0.238421,0.244642,211486000,9379600000,"XRP",0.00737489242374949,"11","2017","24","2017-11","Up",0.0336434895854662
3046,"2017-11-23",0.238991,0.250096,0.237304,0.242402,240685000,9230520000,"XRP",0.0142725039855057,"11","2017","23","2017-11","Up",0.00737489242374949
3047,"2017-11-22",0.232642,0.240848,0.232317,0.238859,167078000,8985300000,"XRP",0.026723463519055,"11","2017","22","2017-11","Up",0.0142725039855057
3048,"2017-11-21",0.237978,0.240974,0.2272,0.233271,217851000,9191390000,"XRP",-0.0197791392481657,"11","2017","21","2017-11","Down",0.026723463519055
3049,"2017-11-20",0.231336,0.24343,0.230917,0.238759,214663000,8934850000,"XRP",0.0320875263685721,"11","2017","20","2017-11","Up",-0.0197791392481657
3050,"2017-11-19",0.22814,0.236231,0.226037,0.231016,193808000,8811410000,"XRP",0.0126062943806434,"11","2017","19","2017-11","Up",0.0320875263685721
3051,"2017-11-18",0.226547,0.230399,0.222399,0.228627,144298000,8749900000,"XRP",0.00918131778394769,"11","2017","18","2017-11","Up",0.0126062943806434
3052,"2017-11-17",0.224768,0.239409,0.220273,0.226581,397071000,8681190000,"XRP",0.00806609481776769,"11","2017","17","2017-11","Up",0.00918131778394769
3053,"2017-11-16",0.212655,0.27179,0.209287,0.227107,1022580000,8213360000,"XRP",0.0679598410571112,"11","2017","16","2017-11","Up",0.00806609481776769
3054,"2017-11-15",0.208937,0.213105,0.208058,0.212956,100294000,8069730000,"XRP",0.0192354633214797,"11","2017","15","2017-11","Up",0.0679598410571112
3055,"2017-11-14",0.203679,0.213693,0.203679,0.209825,127361000,7866670000,"XRP",0.0301749321235867,"11","2017","14","2017-11","Up",0.0192354633214797
3056,"2017-11-13",0.197472,0.204081,0.197456,0.203442,132567000,7608890000,"XRP",0.0302321341759845,"11","2017","13","2017-11","Up",0.0301749321235867
3057,"2017-11-12",0.210214,0.210214,0.195389,0.197339,251175000,8099860000,"XRP",-0.0612471100878154,"11","2017","12","2017-11","Down",0.0302321341759845
3058,"2017-11-11",0.205948,0.214456,0.205459,0.21043,134503000,7935490000,"XRP",0.0217627750694351,"11","2017","11","2017-11","Up",-0.0612471100878154
3059,"2017-11-10",0.218256,0.219068,0.20526,0.206483,141033000,8409740000,"XRP",-0.0539412433106078,"11","2017","10","2017-11","Down",0.0217627750694351
3060,"2017-11-09",0.217911,0.221791,0.214866,0.217488,147917000,8396440000,"XRP",-0.00194115946418495,"11","2017","09","2017-11","Down",-0.0539412433106078
3061,"2017-11-08",0.210675,0.221458,0.20806,0.217437,156959000,8117620000,"XRP",0.0320968316126735,"11","2017","08","2017-11","Up",-0.00194115946418495
3062,"2017-11-07",0.205103,0.211375,0.203978,0.210354,114073000,7902920000,"XRP",0.0256017708175892,"11","2017","07","2017-11","Up",0.0320968316126735
3063,"2017-11-06",0.201967,0.208662,0.20141,0.20599,102233000,7782080000,"XRP",0.019919095693851,"11","2017","06","2017-11","Up",0.0256017708175892
3064,"2017-11-05",0.203274,0.205124,0.201117,0.202055,46959000,7832450000,"XRP",-0.0059968318624123,"11","2017","05","2017-11","Down",0.019919095693851
3065,"2017-11-04",0.208083,0.208479,0.202133,0.20375,74013200,8017770000,"XRP",-0.0208234214231821,"11","2017","04","2017-11","Down",-0.0059968318624123
3066,"2017-11-03",0.206205,0.228026,0.201728,0.208133,373402000,7945410000,"XRP",0.00934991877015598,"11","2017","03","2017-11","Up",-0.0208234214231821
3067,"2017-11-02",0.194596,0.211848,0.183815,0.205861,197770000,7498090000,"XRP",0.0578891652449177,"11","2017","02","2017-11","Up",0.00934991877015598
3068,"2017-11-01",0.200247,0.201501,0.193613,0.194124,67921000,7715840000,"XRP",-0.0305772371121666,"11","2017","01","2017-11","Down",0.0578891652449177
3069,"2017-10-31",0.202405,0.203778,0.200461,0.200558,43875700,7798990000,"XRP",-0.00912526864454937,"10","2017","31","2017-10","Down",-0.0305772371121666
3070,"2017-10-30",0.203076,0.204135,0.201946,0.202711,34835100,7824820000,"XRP",-0.00179735665465148,"10","2017","30","2017-10","Down",-0.00912526864454937
3071,"2017-10-29",0.201358,0.205209,0.200075,0.202785,62511100,7758640000,"XRP",0.00708688008422801,"10","2017","29","2017-10","Up",-0.00179735665465148
3072,"2017-10-28",0.202592,0.203476,0.201401,0.201835,26864900,7806200000,"XRP",-0.00373657400094776,"10","2017","28","2017-10","Down",0.00708688008422801
3073,"2017-10-27",0.203668,0.204492,0.201771,0.202785,29623000,7847650000,"XRP",-0.00433548716538678,"10","2017","27","2017-10","Down",-0.00373657400094776
3074,"2017-10-26",0.204444,0.206289,0.20266,0.203628,38193100,7877530000,"XRP",-0.00399131302459345,"10","2017","26","2017-10","Down",-0.00433548716538678
3075,"2017-10-25",0.207113,0.208237,0.201803,0.204604,75017500,7980370000,"XRP",-0.012114159903048,"10","2017","25","2017-10","Down",-0.00399131302459345
3076,"2017-10-24",0.195567,0.217508,0.190455,0.206644,220081000,7535480000,"XRP",0.0566404352472554,"10","2017","24","2017-10","Up",-0.012114159903048
3077,"2017-10-23",0.203504,0.203919,0.190729,0.196928,99914800,7841330000,"XRP",-0.0323138611526063,"10","2017","23","2017-10","Down",0.0566404352472554
3078,"2017-10-22",0.210958,0.211901,0.200722,0.204177,75849500,8128520000,"XRP",-0.0321438390580116,"10","2017","22","2017-10","Down",-0.0323138611526063
3079,"2017-10-21",0.210189,0.212381,0.200774,0.211016,116807000,8098920000,"XRP",0.00393455413936991,"10","2017","21","2017-10","Up",-0.0321438390580116
3080,"2017-10-20",0.215086,0.223822,0.208754,0.210549,182704000,8287600000,"XRP",-0.0210938880261849,"10","2017","20","2017-10","Down",0.00393455413936991
3081,"2017-10-19",0.218229,0.23179,0.208317,0.21515,304542000,8408710000,"XRP",-0.0141090322551082,"10","2017","19","2017-10","Down",-0.0210938880261849
3082,"2017-10-18",0.231216,0.23815,0.207265,0.21852,354225000,8909100000,"XRP",-0.0549096948308076,"10","2017","18","2017-10","Down",-0.0141090322551082
3083,"2017-10-17",0.256098,0.263147,0.222939,0.232064,411265000,9867860000,"XRP",-0.0938468867386704,"10","2017","17","2017-10","Down",-0.0549096948308076
3084,"2017-10-16",0.263386,0.291359,0.24901,0.256232,963158000,10148700000,"XRP",-0.0271616562763396,"10","2017","16","2017-10","Down",-0.0938468867386704
3085,"2017-10-15",0.257537,0.268419,0.249048,0.263983,280211000,9923310000,"XRP",0.0250294132493584,"10","2017","15","2017-10","Up",-0.0271616562763396
3086,"2017-10-14",0.26115,0.267721,0.25732,0.25732,211160000,10062500000,"XRP",-0.0146659008232816,"10","2017","14","2017-10","Down",0.0250294132493584
3087,"2017-10-13",0.248285,0.26425,0.238867,0.260489,398689000,9583920000,"XRP",0.0491531908895021,"10","2017","13","2017-10","Up",-0.0146659008232816
3088,"2017-10-12",0.265046,0.267468,0.248414,0.248414,245004000,10230900000,"XRP",-0.0627513714600485,"10","2017","12","2017-10","Down",0.0491531908895021
3089,"2017-10-11",0.260658,0.267843,0.25908,0.264439,161206000,10061500000,"XRP",0.0145055973728026,"10","2017","11","2017-10","Up",-0.0627513714600485
3090,"2017-10-10",0.252825,0.26656,0.241193,0.260733,384049000,9758310000,"XRP",0.0312785523583505,"10","2017","10","2017-10","Up",0.0145055973728026
3091,"2017-10-09",0.278758,0.278758,0.24043,0.251825,610110000,10759300000,"XRP",-0.0966178549135809,"10","2017","09","2017-10","Down",0.0312785523583505
3092,"2017-10-08",0.238312,0.279944,0.237532,0.279944,529838000,9198180000,"XRP",0.174695357346672,"10","2017","08","2017-10","Up",-0.0966178549135809
3093,"2017-10-07",0.233963,0.239336,0.233478,0.23861,77950200,9030320000,"XRP",0.0198621149497997,"10","2017","07","2017-10","Up",0.174695357346672
3094,"2017-10-06",0.237726,0.242424,0.233533,0.234039,167492000,9115310000,"XRP",-0.0155094520582519,"10","2017","06","2017-10","Down",0.0198621149497997
3095,"2017-10-05",0.215583,0.241023,0.215583,0.237016,404299000,8266280000,"XRP",0.099418785340217,"10","2017","05","2017-10","Up",-0.0155094520582519
3096,"2017-10-04",0.203218,0.217024,0.202647,0.214774,123573000,7792170000,"XRP",0.0568650414825458,"10","2017","04","2017-10","Up",0.099418785340217
3097,"2017-10-03",0.203209,0.204808,0.19873,0.203318,48703100,7791820000,"XRP",0.000536393565245624,"10","2017","03","2017-10","Up",0.0568650414825458
3098,"2017-10-02",0.206077,0.206556,0.199444,0.202676,77412300,7901790000,"XRP",-0.0165035399389549,"10","2017","02","2017-10","Down",0.000536393565245624
3099,"2017-10-01",0.197622,0.207185,0.19617,0.206532,51345500,7577590000,"XRP",0.0450860734128791,"10","2017","01","2017-10","Up",-0.0165035399389549
3100,"2017-09-30",0.193824,0.199826,0.193497,0.197529,54729300,7431970000,"XRP",0.0191152798415058,"09","2017","30","2017-09","Up",0.0450860734128791
3101,"2017-09-29",0.196105,0.196203,0.187172,0.193606,72291200,7519420000,"XRP",-0.0127431733000179,"09","2017","29","2017-09","Down",0.0191152798415058
3102,"2017-09-28",0.202532,0.203271,0.191344,0.196131,117962000,7765860000,"XRP",-0.0316048821914561,"09","2017","28","2017-09","Down",-0.0127431733000179
3103,"2017-09-27",0.185297,0.207687,0.185098,0.203299,249934000,7105010000,"XRP",0.097152139538147,"09","2017","27","2017-09","Up",-0.0316048821914561
3104,"2017-09-26",0.181968,0.191247,0.180085,0.186119,70000700,6977340000,"XRP",0.022811703156599,"09","2017","26","2017-09","Up",0.097152139538147
3105,"2017-09-25",0.175519,0.183665,0.174939,0.181487,35622600,6730080000,"XRP",0.0340020168756659,"09","2017","25","2017-09","Up",0.022811703156599
3106,"2017-09-24",0.178175,0.178939,0.174165,0.175787,20566500,6831900000,"XRP",-0.0134025536691455,"09","2017","24","2017-09","Down",0.0340020168756659
3107,"2017-09-23",0.173371,0.178672,0.171527,0.177882,32476700,6647700000,"XRP",0.0260193457960098,"09","2017","23","2017-09","Up",-0.0134025536691455
3108,"2017-09-22",0.171567,0.17587,0.169291,0.17351,37244700,6578530000,"XRP",0.0113250217116345,"09","2017","22","2017-09","Up",0.0260193457960098
3109,"2017-09-21",0.180981,0.182109,0.171148,0.171754,43583200,6939500000,"XRP",-0.0509832523856096,"09","2017","21","2017-09","Down",0.0113250217116345
3110,"2017-09-20",0.18371,0.186229,0.180333,0.182078,34521600,7044160000,"XRP",-0.00888356649066476,"09","2017","20","2017-09","Down",-0.0509832523856096
3111,"2017-09-19",0.189819,0.19068,0.181334,0.184041,54046100,7278390000,"XRP",-0.030439523967569,"09","2017","19","2017-09","Down",-0.00888356649066476
3112,"2017-09-18",0.178309,0.190019,0.178309,0.189768,88397900,6837060000,"XRP",0.0642648436141754,"09","2017","18","2017-09","Up",-0.030439523967569
3113,"2017-09-17",0.178377,0.181121,0.171017,0.178393,49161100,6839640000,"XRP",8.96976628152074e-05,"09","2017","17","2017-09","Up",0.0642648436141754
3114,"2017-09-16",0.181925,0.187417,0.172279,0.179082,84495200,6975690000,"XRP",-0.0156273189501169,"09","2017","16","2017-09","Down",8.96976628152074e-05
3115,"2017-09-15",0.165035,0.189184,0.150973,0.181358,289414000,6328090000,"XRP",0.0989062926045991,"09","2017","15","2017-09","Up",-0.0156273189501169
3116,"2017-09-14",0.200427,0.20201,0.164167,0.164167,152533000,7685140000,"XRP",-0.180913749145574,"09","2017","14","2017-09","Down",0.0989062926045991
3117,"2017-09-13",0.20963,0.209674,0.196179,0.200778,105471000,8038030000,"XRP",-0.0422267805180556,"09","2017","13","2017-09","Down",-0.180913749145574
3118,"2017-09-12",0.21486,0.220623,0.207608,0.209303,94519500,8238550000,"XRP",-0.0258633528809458,"09","2017","12","2017-09","Down",-0.0422267805180556
3119,"2017-09-11",0.212513,0.220057,0.210353,0.214441,138339000,8148560000,"XRP",0.00907238615990544,"09","2017","11","2017-09","Up",-0.0258633528809458
3120,"2017-09-10",0.209606,0.216529,0.197605,0.213031,117091000,8037080000,"XRP",0.0163401811016861,"09","2017","10","2017-09","Up",0.00907238615990544
3121,"2017-09-09",0.211293,0.211892,0.206395,0.209995,51185500,8101800000,"XRP",-0.0061431282626496,"09","2017","09","2017-09","Down",0.0163401811016861
3122,"2017-09-08",0.223615,0.224308,0.206103,0.211518,151329000,8574260000,"XRP",-0.05409744426805,"09","2017","08","2017-09","Down",-0.0061431282626496
3123,"2017-09-07",0.226382,0.22721,0.219618,0.22364,103080000,8680360000,"XRP",-0.0121122704101916,"09","2017","07","2017-09","Down",-0.05409744426805
3124,"2017-09-06",0.214951,0.22686,0.214805,0.226186,163297000,8242060000,"XRP",0.0522677261329326,"09","2017","06","2017-09","Up",-0.0121122704101916
3125,"2017-09-05",0.20511,0.218674,0.190232,0.215189,242636000,7864700000,"XRP",0.049139486129394,"09","2017","05","2017-09","Up",0.0522677261329326
3126,"2017-09-04",0.228781,0.228781,0.19596,0.204968,239613000,8772340000,"XRP",-0.104086440744642,"09","2017","04","2017-09","Down",0.049139486129394
3127,"2017-09-03",0.227229,0.236443,0.218662,0.228811,186526000,8712840000,"XRP",0.00696213951564281,"09","2017","03","2017-09","Up",-0.104086440744642
3128,"2017-09-02",0.249348,0.24968,0.217774,0.226669,329928000,9560940000,"XRP",-0.0909532059611466,"09","2017","02","2017-09","Down",0.00696213951564281
3129,"2017-09-01",0.255803,0.256162,0.243833,0.248479,283576000,9808460000,"XRP",-0.0286314077630051,"09","2017","01","2017-09","Down",-0.0909532059611466
3130,"2017-08-31",0.227558,0.261038,0.225907,0.25563,432574000,8725450000,"XRP",0.123361956072738,"08","2017","31","2017-08","Up",-0.0286314077630051
3131,"2017-08-30",0.218871,0.229805,0.217476,0.228006,181186000,8392340000,"XRP",0.0417369135244047,"08","2017","30","2017-08","Up",0.123361956072738
3132,"2017-08-29",0.224026,0.225926,0.214867,0.218564,269770000,8.59e+09,"XRP",-0.0243810986224813,"08","2017","29","2017-08","Down",0.0417369135244047
3133,"2017-08-28",0.203425,0.23626,0.19661,0.224508,542468000,7800090000,"XRP",0.103640162221949,"08","2017","28","2017-08","Up",-0.0243810986224813
3134,"2017-08-27",0.212617,0.212617,0.197717,0.202995,193971000,8152540000,"XRP",-0.0452550830836668,"08","2017","27","2017-08","Down",0.103640162221949
3135,"2017-08-26",0.218256,0.229086,0.210324,0.212577,184121000,8368790000,"XRP",-0.0260199032329009,"08","2017","26","2017-08","Down",-0.0452550830836668
3136,"2017-08-25",0.2172,0.232184,0.203022,0.217828,504484000,8328300000,"XRP",0.00289134438305704,"08","2017","25","2017-08","Up",-0.0260199032329009
3137,"2017-08-24",0.252371,0.288783,0.212543,0.218958,1342360000,9676890000,"XRP",-0.132396352988259,"08","2017","24","2017-08","Down",0.00289134438305704
3138,"2017-08-23",0.240987,0.297662,0.219992,0.246827,1770400000,9240380000,"XRP",0.0242336723557702,"08","2017","23","2017-08","Up",-0.132396352988259
3139,"2017-08-22",0.194971,0.254659,0.171483,0.239286,1450040000,7475950000,"XRP",0.227290212390561,"08","2017","22","2017-08","Up",0.0242336723557702
3140,"2017-08-21",0.15841,0.205684,0.154856,0.191918,447089000,6074040000,"XRP",0.211527050059971,"08","2017","21","2017-08","Up",0.227290212390561
3141,"2017-08-20",0.154569,0.161205,0.153432,0.158735,68542800,5926770000,"XRP",0.0269523643162599,"08","2017","20","2017-08","Up",0.211527050059971
3142,"2017-08-19",0.159553,0.162348,0.152305,0.155057,87062100,6117890000,"XRP",-0.028178724311044,"08","2017","19","2017-08","Down",0.0269523643162599
3143,"2017-08-18",0.157117,0.168716,0.154162,0.158883,146539000,6024470000,"XRP",0.0112400313142435,"08","2017","18","2017-08","Up",-0.028178724311044
3144,"2017-08-17",0.160787,0.161001,0.155909,0.157498,56084300,6165190000,"XRP",-0.0204556338509955,"08","2017","17","2017-08","Down",0.0112400313142435
3145,"2017-08-16",0.161238,0.161726,0.153087,0.160431,107920000,6182490000,"XRP",-0.00500502362966548,"08","2017","16","2017-08","Down",-0.0204556338509955
3146,"2017-08-15",0.16979,0.16979,0.158244,0.161221,100614000,6510400000,"XRP",-0.0504682254549738,"08","2017","15","2017-08","Down",-0.00500502362966548
3147,"2017-08-14",0.168376,0.180054,0.165289,0.169991,84388300,6457680000,"XRP",0.00959162826055973,"08","2017","14","2017-08","Up",-0.0504682254549738
3148,"2017-08-13",0.173545,0.174147,0.162625,0.168092,110199000,6655930000,"XRP",-0.0314212452101761,"08","2017","13","2017-08","Down",0.00959162826055973
3149,"2017-08-12",0.179221,0.182599,0.173242,0.173853,65229300,6873590000,"XRP",-0.0299518471607679,"08","2017","12","2017-08","Down",-0.0314212452101761
3150,"2017-08-11",0.180175,0.182631,0.177627,0.179307,54059700,6910180000,"XRP",-0.00481753850423204,"08","2017","11","2017-08","Down",-0.0299518471607679
3151,"2017-08-10",0.183168,0.1835,0.180013,0.180399,48162800,7023380000,"XRP",-0.0151172693920335,"08","2017","10","2017-08","Down",-0.00481753850423204
3152,"2017-08-09",0.192527,0.192914,0.180629,0.182947,97805400,7382220000,"XRP",-0.0497592545461156,"08","2017","09","2017-08","Down",-0.0151172693920335
3153,"2017-08-08",0.179602,0.194391,0.178487,0.192586,180028000,6886620000,"XRP",0.0722931815904054,"08","2017","08","2017-08","Up",-0.0497592545461156
3154,"2017-08-07",0.179716,0.181847,0.177605,0.179021,58052100,6891020000,"XRP",-0.00386721271339209,"08","2017","07","2017-08","Down",0.0722931815904054
3155,"2017-08-06",0.185398,0.189486,0.180298,0.180444,74161600,7108860000,"XRP",-0.0267208923505109,"08","2017","06","2017-08","Down",-0.00386721271339209
3156,"2017-08-05",0.173865,0.187844,0.173267,0.184737,114270000,6666640000,"XRP",0.0625312742645157,"08","2017","05","2017-08","Up",-0.0267208923505109
3157,"2017-08-04",0.174555,0.176053,0.172224,0.173743,45170000,6693120000,"XRP",-0.00465182893643825,"08","2017","04","2017-08","Down",0.0625312742645157
3158,"2017-08-03",0.173218,0.175969,0.17173,0.174612,31479000,6639970000,"XRP",0.00804766248311364,"08","2017","03","2017-08","Up",-0.00465182893643825
3159,"2017-08-02",0.177531,0.179655,0.171618,0.173113,53441400,6805300000,"XRP",-0.0248857945936203,"08","2017","02","2017-08","Down",0.00804766248311364
3160,"2017-08-01",0.168024,0.178332,0.166124,0.177053,119957000,6440860000,"XRP",0.0537363709946197,"08","2017","01","2017-08","Up",-0.0248857945936203
3161,"2017-07-31",0.16505,0.169535,0.162002,0.167386,57273800,6326860000,"XRP",0.0141532868827628,"07","2017","31","2017-07","Up",0.0537363709946197
3162,"2017-07-30",0.169494,0.170411,0.164094,0.165082,40621700,6497250000,"XRP",-0.0260304199558686,"07","2017","30","2017-07","Down",0.0141532868827628
3163,"2017-07-29",0.165218,0.171566,0.155475,0.169871,80897000,6333340000,"XRP",0.0281627909791911,"07","2017","29","2017-07","Up",-0.0260304199558686
3164,"2017-07-28",0.173211,0.174078,0.162183,0.165937,74649800,6639700000,"XRP",-0.0419950234107534,"07","2017","28","2017-07","Down",0.0281627909791911
3165,"2017-07-27",0.17521,0.176602,0.17198,0.173457,34575100,6716190000,"XRP",-0.0100051366931111,"07","2017","27","2017-07","Down",-0.0419950234107534
3166,"2017-07-26",0.177582,0.180872,0.16906,0.173822,76584600,6807110000,"XRP",-0.0211733171154733,"07","2017","26","2017-07","Down",-0.0100051366931111
3167,"2017-07-25",0.19228,0.192734,0.169797,0.178104,166807000,7370540000,"XRP",-0.0737258165175785,"07","2017","25","2017-07","Down",-0.0211733171154733
3168,"2017-07-24",0.194979,0.195279,0.189835,0.192002,56632800,7466020000,"XRP",-0.0152683109463071,"07","2017","24","2017-07","Down",-0.0737258165175785
3169,"2017-07-23",0.193568,0.204121,0.188722,0.195058,195682000,7411980000,"XRP",0.00769755331459755,"07","2017","23","2017-07","Up",-0.0152683109463071
3170,"2017-07-22",0.182168,0.195009,0.181447,0.19332,83913800,6975460000,"XRP",0.0612182161521233,"07","2017","22","2017-07","Up",0.00769755331459755
3171,"2017-07-21",0.18943,0.190708,0.181098,0.182608,104722000,7253530000,"XRP",-0.036013303067096,"07","2017","21","2017-07","Down",0.0612182161521233
